offer_id,gender,age,became_member_on,income,reward,channels,difficulty,duration,offer_type,paid,offer_received,offer_viewed,offer_viewed_y_n,offer_completed,offer_completed_y_n
0,1,59.0,1420,105000.0,0.0,1,0.0,4.0,2,32.52,576,95,1,95,1
2,1,47.0,1103,57000.0,3.0,2,7.0,7.0,0,11.85,0,10,1,54,1
7,1,47.0,1103,57000.0,2.0,1,10.0,7.0,0,22.15,168,65,1,41,1
9,1,47.0,1103,57000.0,2.0,2,10.0,10.0,0,16.13,408,71,1,44,1
0,1,47.0,1103,57000.0,0.0,1,0.0,4.0,2,0.0,576,57,1,70,0
0,2,55.0,1657,86000.0,0.0,1,0.0,4.0,2,0.0,0,103,1,70,0
4,2,55.0,1657,86000.0,5.0,1,5.0,7.0,1,0.0,168,72,1,70,0
7,2,55.0,1657,86000.0,2.0,1,10.0,7.0,0,24.56,336,86,1,86,1
2,2,55.0,1657,86000.0,3.0,2,7.0,7.0,0,18.81,408,90,1,8,1
2,2,55.0,1657,86000.0,3.0,2,7.0,7.0,0,25.26,576,18,1,18,1
3,0,64.0,221,76000.0,5.0,3,20.0,10.0,0,0.0,0,10,1,70,0
7,0,64.0,221,76000.0,2.0,1,10.0,7.0,0,29.08,168,103,1,13,1
7,0,64.0,221,76000.0,2.0,1,10.0,7.0,0,0.0,504,58,1,70,0
9,0,64.0,221,76000.0,2.0,2,10.0,10.0,0,0.0,576,27,1,70,0
6,2,55.0,1194,69000.0,10.0,2,10.0,5.0,1,0.0,336,71,1,70,0
3,2,55.0,1194,69000.0,5.0,3,20.0,10.0,0,0.0,504,76,0,70,0
4,1,80.0,980,38000.0,5.0,1,5.0,7.0,1,9.15,0,77,1,54,1
6,1,80.0,980,38000.0,10.0,2,10.0,5.0,1,10.1,336,25,1,86,1
6,1,80.0,980,38000.0,10.0,2,10.0,5.0,1,0.0,408,49,1,70,0
8,1,80.0,980,38000.0,5.0,2,5.0,5.0,1,20.79,504,28,1,39,1
0,1,80.0,980,38000.0,0.0,1,0.0,4.0,2,0.0,576,76,0,70,0
8,2,20.0,1344,54000.0,5.0,2,5.0,5.0,1,8.34,168,12,1,12,1
6,2,20.0,1344,54000.0,10.0,2,10.0,5.0,1,16.86,336,72,1,25,1
3,2,20.0,1344,54000.0,5.0,3,20.0,10.0,0,31.25,408,90,1,90,1
7,2,20.0,1344,54000.0,2.0,1,10.0,7.0,0,0.0,504,27,1,70,0
9,2,20.0,1344,54000.0,2.0,2,10.0,10.0,0,0.0,576,85,1,85,1
2,1,60.0,430,55000.0,3.0,2,7.0,7.0,0,30.2,0,43,1,97,1
4,1,60.0,430,55000.0,5.0,1,5.0,7.0,1,13.74,168,11,1,11,1
8,1,60.0,430,55000.0,5.0,2,5.0,5.0,1,19.35,408,8,1,14,1
8,1,60.0,430,55000.0,5.0,2,5.0,5.0,1,5.66,576,98,1,102,1
8,2,91.0,259,86000.0,5.0,2,5.0,5.0,1,31.34,0,10,1,17,1
2,2,91.0,259,86000.0,3.0,2,7.0,7.0,0,24.8,168,103,1,19,1
2,2,91.0,259,86000.0,3.0,2,7.0,7.0,0,18.06,408,119,1,46,1
1,2,91.0,259,86000.0,0.0,0,0.0,3.0,2,0.0,504,67,1,70,0
9,2,91.0,259,86000.0,2.0,2,10.0,10.0,0,37.65,576,85,1,6,1
8,2,76.0,183,92000.0,5.0,2,5.0,5.0,1,21.43,168,103,1,111,1
3,2,76.0,183,92000.0,5.0,3,20.0,10.0,0,0.0,336,119,1,70,0
5,2,76.0,183,92000.0,10.0,0,10.0,7.0,1,0.0,408,62,1,70,0
3,2,76.0,183,92000.0,5.0,3,20.0,10.0,0,0.0,504,34,1,89,1
9,2,76.0,183,92000.0,2.0,2,10.0,10.0,0,25.39,576,114,1,24,1
0,1,31.0,1199,46000.0,0.0,1,0.0,4.0,2,0.0,0,103,1,70,0
6,1,31.0,1199,46000.0,10.0,2,10.0,5.0,1,0.0,168,12,1,70,0
0,1,31.0,1199,46000.0,0.0,1,0.0,4.0,2,0.0,336,119,1,70,0
9,1,31.0,1199,46000.0,2.0,2,10.0,10.0,0,0.0,408,61,1,70,0
9,1,31.0,1199,46000.0,2.0,2,10.0,10.0,0,0.0,504,53,1,70,0
4,1,31.0,1199,46000.0,5.0,1,5.0,7.0,1,2.83,576,21,1,22,1
3,2,26.0,1181,73000.0,5.0,3,20.0,10.0,0,0.0,336,72,1,70,0
6,2,26.0,1181,73000.0,10.0,2,10.0,5.0,1,0.0,408,119,1,70,0
8,2,26.0,1181,73000.0,5.0,2,5.0,5.0,1,0.0,504,89,1,70,0
6,2,26.0,1181,73000.0,10.0,2,10.0,5.0,1,0.0,576,85,1,70,0
9,1,63.0,1353,76000.0,2.0,2,10.0,10.0,0,25.37,0,10,1,104,1
5,1,63.0,1353,76000.0,10.0,0,10.0,7.0,1,27.56,168,41,1,111,1
2,1,63.0,1353,76000.0,3.0,2,7.0,7.0,0,22.16,336,25,1,79,1
1,1,63.0,1353,76000.0,0.0,0,0.0,3.0,2,0.0,408,80,1,70,0
9,1,63.0,1353,76000.0,2.0,2,10.0,10.0,0,15.27,504,58,1,59,1
5,1,63.0,1353,76000.0,10.0,0,10.0,7.0,1,30.42,576,85,1,85,1
7,2,42.0,429,59000.0,2.0,1,10.0,7.0,0,0.0,0,103,1,70,0
3,2,42.0,429,59000.0,5.0,3,20.0,10.0,0,0.0,168,119,1,70,0
0,2,42.0,429,59000.0,0.0,1,0.0,4.0,2,0.0,408,34,1,70,0
7,2,42.0,429,59000.0,2.0,1,10.0,7.0,0,0.0,504,27,1,70,0
9,2,42.0,429,59000.0,2.0,2,10.0,10.0,0,0.0,576,114,1,70,0
2,1,68.0,947,53000.0,3.0,2,7.0,7.0,0,0.0,0,10,1,70,0
2,1,68.0,947,53000.0,3.0,2,7.0,7.0,0,11.07,168,19,1,26,1
2,1,68.0,947,53000.0,3.0,2,7.0,7.0,0,0.0,336,72,1,70,0
9,1,68.0,947,53000.0,2.0,2,10.0,10.0,0,0.0,408,119,1,90,1
0,1,68.0,947,53000.0,0.0,1,0.0,4.0,2,0.0,576,27,1,70,0
0,1,67.0,439,57000.0,0.0,1,0.0,4.0,2,0.0,336,86,1,70,0
5,1,67.0,439,57000.0,10.0,0,10.0,7.0,1,0.0,408,71,1,70,0
3,1,67.0,439,57000.0,5.0,3,20.0,10.0,0,13.66,504,89,1,83,1
5,1,73.0,447,71000.0,10.0,0,10.0,7.0,1,11.51,0,77,1,32,1
2,1,73.0,447,71000.0,3.0,2,7.0,7.0,0,15.59,336,72,1,86,1
7,1,73.0,447,71000.0,2.0,1,10.0,7.0,0,0.0,504,67,1,70,0
5,1,73.0,447,71000.0,10.0,0,10.0,7.0,1,0.0,576,42,1,42,1
5,2,27.0,1507,51000.0,10.0,0,10.0,7.0,1,0.0,0,78,1,70,0
9,2,27.0,1507,51000.0,2.0,2,10.0,10.0,0,0.0,168,118,1,70,0
6,2,27.0,1507,51000.0,10.0,2,10.0,5.0,1,2.06,336,4,1,100,1
6,2,27.0,1507,51000.0,10.0,2,10.0,5.0,1,0.0,408,34,1,70,0
9,2,27.0,1507,51000.0,2.0,2,10.0,10.0,0,2.95,504,37,1,85,1
3,1,69.0,1596,70000.0,5.0,3,20.0,10.0,0,21.49,168,19,1,87,1
8,1,69.0,1596,70000.0,5.0,2,5.0,5.0,1,12.05,336,72,1,73,1
1,1,69.0,1596,70000.0,0.0,0,0.0,3.0,2,0.0,408,71,1,70,0
2,1,69.0,1596,70000.0,3.0,2,7.0,7.0,0,12.88,504,89,1,89,1
1,1,69.0,1596,70000.0,0.0,0,0.0,3.0,2,0.0,576,98,1,70,0
4,2,65.0,846,32000.0,5.0,1,5.0,7.0,1,12.42,0,73,1,105,1
2,2,65.0,846,32000.0,3.0,2,7.0,7.0,0,0.0,168,65,1,70,0
6,2,65.0,846,32000.0,10.0,2,10.0,5.0,1,13.45,336,72,1,94,1
6,2,65.0,846,32000.0,10.0,2,10.0,5.0,1,10.28,504,34,1,53,1
9,2,65.0,846,32000.0,2.0,2,10.0,10.0,0,6.85,576,21,1,82,1
9,2,68.0,1060,59000.0,2.0,2,10.0,10.0,0,0.0,0,77,1,70,0
9,2,68.0,1060,59000.0,2.0,2,10.0,10.0,0,0.0,168,72,1,70,0
7,2,68.0,1060,59000.0,2.0,1,10.0,7.0,0,0.0,336,119,1,70,0
4,2,68.0,1060,59000.0,5.0,1,5.0,7.0,1,0.0,408,80,1,80,1
3,2,68.0,1060,59000.0,5.0,3,20.0,10.0,0,0.0,504,27,1,70,0
6,2,68.0,1060,59000.0,10.0,2,10.0,5.0,1,0.0,576,83,1,70,0
5,2,51.0,440,53000.0,10.0,0,10.0,7.0,1,0.0,168,19,1,70,0
4,2,51.0,440,53000.0,5.0,1,5.0,7.0,1,0.0,336,4,1,70,0
3,2,51.0,440,53000.0,5.0,3,20.0,10.0,0,0.0,408,49,1,70,0
6,2,51.0,440,53000.0,10.0,2,10.0,5.0,1,0.0,504,34,1,70,0
3,2,51.0,440,53000.0,5.0,3,20.0,10.0,0,0.0,576,27,1,70,0
0,2,58.0,1474,93000.0,0.0,1,0.0,4.0,2,0.0,0,72,1,70,0
7,2,58.0,1474,93000.0,2.0,1,10.0,7.0,0,0.0,336,34,1,70,0
5,2,58.0,1474,93000.0,10.0,0,10.0,7.0,1,25.07,504,81,1,81,1
0,2,58.0,1474,93000.0,0.0,1,0.0,4.0,2,0.0,576,76,0,70,0
5,1,60.0,271,93000.0,10.0,0,10.0,7.0,1,30.34,0,104,1,16,1
1,1,60.0,271,93000.0,0.0,0,0.0,3.0,2,0.0,168,13,1,70,0
6,1,60.0,271,93000.0,10.0,2,10.0,5.0,1,0.0,336,96,1,70,0
3,1,60.0,271,93000.0,5.0,3,20.0,10.0,0,0.0,408,34,1,70,0
3,1,60.0,271,93000.0,5.0,3,20.0,10.0,0,0.0,504,6,1,6,1
8,2,52.0,130,36000.0,5.0,2,5.0,5.0,1,0.0,168,87,1,70,0
4,2,52.0,130,36000.0,5.0,1,5.0,7.0,1,0.0,336,119,1,70,0
0,2,52.0,130,36000.0,0.0,1,0.0,4.0,2,0.0,408,34,1,70,0
1,2,52.0,130,36000.0,0.0,0,0.0,3.0,2,0.0,504,67,1,70,0
8,2,52.0,130,36000.0,5.0,2,5.0,5.0,1,11.31,576,83,1,102,1
7,2,59.0,796,69000.0,2.0,1,10.0,7.0,0,0.0,0,103,1,70,0
3,2,59.0,796,69000.0,5.0,3,20.0,10.0,0,0.0,168,72,1,70,0
9,2,59.0,796,69000.0,2.0,2,10.0,10.0,0,0.0,336,86,1,70,0
4,2,59.0,796,69000.0,5.0,1,5.0,7.0,1,4.17,408,71,1,30,1
8,2,59.0,796,69000.0,5.0,2,5.0,5.0,1,0.0,504,81,1,39,1
0,1,73.0,644,60000.0,0.0,1,0.0,4.0,2,0.0,168,5,1,70,0
5,1,73.0,644,60000.0,10.0,0,10.0,7.0,1,0.0,336,119,1,70,0
1,1,73.0,644,60000.0,0.0,0,0.0,3.0,2,0.0,408,61,1,70,0
2,1,73.0,644,60000.0,3.0,2,7.0,7.0,0,0.0,504,39,1,70,0
4,1,73.0,644,60000.0,5.0,1,5.0,7.0,1,0.0,576,51,1,70,0
5,2,67.0,73,68000.0,10.0,0,10.0,7.0,1,0.0,168,87,1,70,0
9,2,67.0,73,68000.0,2.0,2,10.0,10.0,0,0.0,336,4,1,70,0
9,2,67.0,73,68000.0,2.0,2,10.0,10.0,0,0.0,408,106,1,70,0
0,2,67.0,73,68000.0,0.0,1,0.0,4.0,2,0.0,504,66,1,70,0
9,2,67.0,73,68000.0,2.0,2,10.0,10.0,0,1.12,576,21,1,101,1
8,1,50.0,40,71000.0,5.0,2,5.0,5.0,1,0.0,168,38,1,70,0
8,1,50.0,40,71000.0,5.0,2,5.0,5.0,1,6.08,336,79,1,79,1
8,1,50.0,40,71000.0,5.0,2,5.0,5.0,1,0.0,504,34,1,70,0
4,1,50.0,40,71000.0,5.0,1,5.0,7.0,1,8.47,576,22,1,21,1
2,1,36.0,515,52000.0,3.0,2,7.0,7.0,0,9.14,0,63,1,78,1
3,1,36.0,515,52000.0,5.0,3,20.0,10.0,0,0.0,168,72,1,70,0
6,1,36.0,515,52000.0,10.0,2,10.0,5.0,1,9.4,336,72,1,68,1
6,1,36.0,515,52000.0,10.0,2,10.0,5.0,1,0.0,408,119,1,61,1
0,2,25.0,1375,68000.0,0.0,1,0.0,4.0,2,0.0,0,77,1,70,0
6,2,25.0,1375,68000.0,10.0,2,10.0,5.0,1,15.46,168,19,1,19,1
0,2,25.0,1375,68000.0,0.0,1,0.0,4.0,2,0.0,336,34,1,70,0
6,2,25.0,1375,68000.0,10.0,2,10.0,5.0,1,0.0,504,34,1,70,0
7,2,25.0,1375,68000.0,2.0,1,10.0,7.0,0,3.56,576,83,1,83,1
3,1,53.0,447,94000.0,5.0,3,20.0,10.0,0,23.72,336,94,1,94,1
0,1,53.0,447,94000.0,0.0,1,0.0,4.0,2,0.0,408,34,1,70,0
4,1,53.0,447,94000.0,5.0,1,5.0,7.0,1,24.12,576,18,1,18,1
3,1,50.0,184,80000.0,5.0,3,20.0,10.0,0,0.0,0,72,1,70,0
0,1,50.0,184,80000.0,0.0,1,0.0,4.0,2,0.0,336,119,1,70,0
6,1,50.0,184,80000.0,10.0,2,10.0,5.0,1,29.65,408,49,1,90,1
8,1,50.0,184,80000.0,5.0,2,5.0,5.0,1,15.2,504,58,1,59,1
4,1,50.0,184,80000.0,5.0,1,5.0,7.0,1,25.18,576,42,1,42,1
9,1,59.0,341,91000.0,2.0,2,10.0,10.0,0,0.0,168,87,1,70,0
2,1,59.0,341,91000.0,3.0,2,7.0,7.0,0,0.0,336,96,1,100,1
6,1,59.0,341,91000.0,10.0,2,10.0,5.0,1,0.0,504,28,1,70,0
3,1,66.0,1683,55000.0,5.0,3,20.0,10.0,0,0.0,168,72,1,70,0
0,1,66.0,1683,55000.0,0.0,1,0.0,4.0,2,0.0,336,119,1,70,0
6,1,66.0,1683,55000.0,10.0,2,10.0,5.0,1,13.36,408,119,1,48,1
5,2,50.0,1650,51000.0,10.0,0,10.0,7.0,1,0.0,0,3,1,70,0
3,2,50.0,1650,51000.0,5.0,3,20.0,10.0,0,0.0,168,119,1,70,0
1,2,50.0,1650,51000.0,0.0,0,0.0,3.0,2,0.0,408,119,1,70,0
7,2,50.0,1650,51000.0,2.0,1,10.0,7.0,0,0.0,504,27,1,70,0
0,2,50.0,1650,51000.0,0.0,1,0.0,4.0,2,0.0,576,76,0,70,0
3,2,67.0,236,38000.0,5.0,3,20.0,10.0,0,0.0,168,119,1,70,0
7,2,67.0,236,38000.0,2.0,1,10.0,7.0,0,0.0,408,34,1,70,0
3,2,67.0,236,38000.0,5.0,3,20.0,10.0,0,0.0,504,27,1,70,0
3,2,67.0,236,38000.0,5.0,3,20.0,10.0,0,0.0,576,76,0,70,0
1,2,23.0,1059,40000.0,0.0,0,0.0,3.0,2,0.0,168,65,1,70,0
0,2,23.0,1059,40000.0,0.0,1,0.0,4.0,2,0.0,408,49,1,70,0
7,2,23.0,1059,40000.0,2.0,1,10.0,7.0,0,0.0,504,53,1,70,0
9,2,58.0,344,48000.0,2.0,2,10.0,10.0,0,0.0,408,71,1,70,0
6,2,58.0,344,48000.0,10.0,2,10.0,5.0,1,0.0,504,37,1,70,0
0,2,58.0,344,48000.0,0.0,1,0.0,4.0,2,0.0,576,18,1,70,0
7,1,56.0,1441,67000.0,2.0,1,10.0,7.0,0,15.24,168,1,1,1,1
7,1,56.0,1441,67000.0,2.0,1,10.0,7.0,0,23.2,336,79,1,79,1
8,1,56.0,1441,67000.0,5.0,2,5.0,5.0,1,18.03,504,34,1,34,1
8,1,56.0,1441,67000.0,5.0,2,5.0,5.0,1,31.53,576,27,1,27,1
6,1,81.0,117,85000.0,10.0,2,10.0,5.0,1,28.56,168,103,1,47,1
4,1,81.0,117,85000.0,5.0,1,5.0,7.0,1,0.0,336,119,1,70,0
9,1,81.0,117,85000.0,2.0,2,10.0,10.0,0,0.0,408,71,1,62,1
6,1,81.0,117,85000.0,10.0,2,10.0,5.0,1,18.62,504,34,1,34,1
2,1,81.0,117,85000.0,3.0,2,7.0,7.0,0,18.57,576,57,1,57,1
4,1,64.0,1484,97000.0,5.0,1,5.0,7.0,1,0.0,168,72,1,70,0
5,1,64.0,1484,97000.0,10.0,0,10.0,7.0,1,27.5,336,72,1,86,1
3,1,64.0,1484,97000.0,5.0,3,20.0,10.0,0,23.54,408,29,1,29,1
1,2,58.0,301,60000.0,0.0,0,0.0,3.0,2,0.0,168,38,1,70,0
8,2,58.0,301,60000.0,5.0,2,5.0,5.0,1,0.0,336,25,1,70,0
7,2,58.0,301,60000.0,2.0,1,10.0,7.0,0,11.07,408,49,1,80,1
7,2,58.0,301,60000.0,2.0,1,10.0,7.0,0,0.0,504,108,1,70,0
6,2,58.0,301,60000.0,10.0,2,10.0,5.0,1,0.0,576,27,1,22,1
1,2,25.0,1441,53000.0,0.0,0,0.0,3.0,2,0.0,0,10,1,70,0
9,2,25.0,1441,53000.0,2.0,2,10.0,10.0,0,0.0,336,68,1,70,0
3,2,25.0,1441,53000.0,5.0,3,20.0,10.0,0,4.78,408,28,1,28,1
6,2,63.0,439,75000.0,10.0,2,10.0,5.0,1,21.43,0,10,1,43,1
7,2,63.0,439,75000.0,2.0,1,10.0,7.0,0,0.0,168,19,1,70,0
0,2,63.0,439,75000.0,0.0,1,0.0,4.0,2,0.0,336,25,1,70,0
4,2,63.0,439,75000.0,5.0,1,5.0,7.0,1,21.58,408,45,1,29,1
7,2,63.0,439,75000.0,2.0,1,10.0,7.0,0,0.0,504,89,1,70,0
5,2,63.0,439,75000.0,10.0,0,10.0,7.0,1,0.0,576,114,1,70,0
9,2,59.0,997,79000.0,2.0,2,10.0,10.0,0,21.31,0,3,1,9,1
8,2,59.0,997,79000.0,5.0,2,5.0,5.0,1,17.39,336,72,1,68,1
7,2,59.0,997,79000.0,2.0,1,10.0,7.0,0,11.54,408,61,1,14,1
9,2,59.0,997,79000.0,2.0,2,10.0,10.0,0,24.09,504,34,1,67,1
7,2,59.0,997,79000.0,2.0,1,10.0,7.0,0,22.1,576,57,1,57,1
9,1,34.0,1304,38000.0,2.0,2,10.0,10.0,0,0.0,168,103,1,70,0
1,1,34.0,1304,38000.0,0.0,0,0.0,3.0,2,0.0,336,79,1,70,0
0,1,34.0,1304,38000.0,0.0,1,0.0,4.0,2,0.0,408,71,1,70,0
1,1,34.0,1304,38000.0,0.0,0,0.0,3.0,2,0.0,504,67,1,70,0
2,0,21.0,809,45000.0,3.0,2,7.0,7.0,0,2.14,0,17,1,9,1
0,0,21.0,809,45000.0,0.0,1,0.0,4.0,2,0.0,168,72,1,70,0
3,0,21.0,809,45000.0,5.0,3,20.0,10.0,0,0.0,336,119,1,70,0
7,0,21.0,809,45000.0,2.0,1,10.0,7.0,0,0.0,408,34,1,70,0
8,0,21.0,809,45000.0,5.0,2,5.0,5.0,1,0.0,504,57,1,70,0
7,2,54.0,999,83000.0,2.0,1,10.0,7.0,0,0.0,168,12,1,70,0
2,2,54.0,999,83000.0,3.0,2,7.0,7.0,0,19.34,408,61,1,50,1
3,2,54.0,999,83000.0,5.0,3,20.0,10.0,0,0.0,504,34,1,70,0
7,2,38.0,1035,72000.0,2.0,1,10.0,7.0,0,12.05,0,17,1,15,1
3,2,38.0,1035,72000.0,5.0,3,20.0,10.0,0,16.23,168,12,1,13,1
5,2,38.0,1035,72000.0,10.0,0,10.0,7.0,1,15.77,408,49,1,62,1
0,2,59.0,12,64000.0,0.0,1,0.0,4.0,2,0.0,0,3,1,70,0
6,2,59.0,12,64000.0,10.0,2,10.0,5.0,1,20.85,336,86,1,86,1
4,2,59.0,12,64000.0,5.0,1,5.0,7.0,1,26.73,504,67,1,67,1
9,2,59.0,12,64000.0,2.0,2,10.0,10.0,0,17.45,576,114,1,42,1
1,2,42.0,399,87000.0,0.0,0,0.0,3.0,2,0.0,0,10,1,70,0
5,2,42.0,399,87000.0,10.0,0,10.0,7.0,1,24.58,336,55,1,34,1
0,2,42.0,399,87000.0,0.0,1,0.0,4.0,2,0.0,576,27,1,70,0
0,1,49.0,1117,73000.0,0.0,1,0.0,4.0,2,0.0,0,73,1,70,0
2,1,49.0,1117,73000.0,3.0,2,7.0,7.0,0,20.87,336,79,1,61,1
6,1,49.0,1117,73000.0,10.0,2,10.0,5.0,1,21.54,504,34,1,59,1
6,2,70.0,551,53000.0,10.0,2,10.0,5.0,1,10.8,0,10,1,10,1
5,2,70.0,551,53000.0,10.0,0,10.0,7.0,1,17.27,168,38,1,87,1
1,2,70.0,551,53000.0,0.0,0,0.0,3.0,2,0.0,336,86,1,70,0
6,2,70.0,551,53000.0,10.0,2,10.0,5.0,1,13.95,408,49,1,90,1
2,2,70.0,551,53000.0,3.0,2,7.0,7.0,0,0.0,504,28,1,70,0
0,2,70.0,551,53000.0,0.0,1,0.0,4.0,2,15.04,576,42,1,112,1
0,2,66.0,410,80000.0,0.0,1,0.0,4.0,2,0.0,0,17,1,70,0
8,2,66.0,410,80000.0,5.0,2,5.0,5.0,1,0.0,408,119,1,70,0
2,2,66.0,410,80000.0,3.0,2,7.0,7.0,0,21.63,504,58,1,66,1
3,2,66.0,410,80000.0,5.0,3,20.0,10.0,0,35.62,576,112,1,112,1
5,1,80.0,1199,71000.0,10.0,0,10.0,7.0,1,0.0,0,43,1,70,0
2,1,80.0,1199,71000.0,3.0,2,7.0,7.0,0,17.79,168,12,1,76,1
6,1,80.0,1199,71000.0,10.0,2,10.0,5.0,1,0.0,336,94,1,70,0
3,1,80.0,1199,71000.0,5.0,3,20.0,10.0,0,19.66,408,8,1,8,1
7,2,67.0,207,74000.0,2.0,1,10.0,7.0,0,0.0,0,5,1,70,0
6,2,67.0,207,74000.0,10.0,2,10.0,5.0,1,0.0,336,72,1,70,0
4,2,67.0,207,74000.0,5.0,1,5.0,7.0,1,0.0,504,76,0,70,0
4,2,25.0,880,49000.0,5.0,1,5.0,7.0,1,0.0,0,103,1,70,0
3,2,25.0,880,49000.0,5.0,3,20.0,10.0,0,0.0,168,93,1,70,0
5,2,25.0,880,49000.0,10.0,0,10.0,7.0,1,0.0,576,42,1,70,0
5,2,85.0,1059,79000.0,10.0,0,10.0,7.0,1,16.87,0,73,1,77,1
3,2,85.0,1059,79000.0,5.0,3,20.0,10.0,0,29.65,168,75,1,26,1
0,2,85.0,1059,79000.0,0.0,1,0.0,4.0,2,0.0,336,119,1,70,0
6,2,85.0,1059,79000.0,10.0,2,10.0,5.0,1,14.17,408,71,1,14,1
8,2,85.0,1059,79000.0,5.0,2,5.0,5.0,1,0.0,504,108,1,70,0
9,2,85.0,1059,79000.0,2.0,2,10.0,10.0,0,0.0,576,27,1,69,1
0,1,36.0,1625,61000.0,0.0,1,0.0,4.0,2,0.0,0,97,1,70,0
2,1,36.0,1625,61000.0,3.0,2,7.0,7.0,0,0.0,168,1,1,70,0
9,1,36.0,1625,61000.0,2.0,2,10.0,10.0,0,0.0,336,55,1,70,0
9,1,36.0,1625,61000.0,2.0,2,10.0,10.0,0,0.0,408,53,1,70,0
7,1,36.0,1625,61000.0,2.0,1,10.0,7.0,0,0.0,576,76,0,70,0
9,2,44.0,797,93000.0,2.0,2,10.0,10.0,0,35.71,168,19,1,7,1
3,2,44.0,797,93000.0,5.0,3,20.0,10.0,0,27.65,336,25,1,55,1
6,2,44.0,797,93000.0,10.0,2,10.0,5.0,1,27.46,408,119,1,90,1
4,2,44.0,797,93000.0,5.0,1,5.0,7.0,1,24.2,504,58,1,101,1
0,1,47.0,146,39000.0,0.0,1,0.0,4.0,2,0.0,0,103,1,70,0
4,1,47.0,146,39000.0,5.0,1,5.0,7.0,1,0.0,168,72,1,70,0
2,1,47.0,146,39000.0,3.0,2,7.0,7.0,0,3.28,336,72,1,44,1
3,1,47.0,146,39000.0,5.0,3,20.0,10.0,0,0.0,504,76,0,70,0
9,1,68.0,361,95000.0,2.0,2,10.0,10.0,0,18.69,0,3,1,43,1
4,1,68.0,361,95000.0,5.0,1,5.0,7.0,1,19.38,168,41,1,41,1
8,1,68.0,361,95000.0,5.0,2,5.0,5.0,1,15.8,336,25,1,55,1
7,1,68.0,361,95000.0,2.0,1,10.0,7.0,0,19.86,408,45,1,90,1
1,1,68.0,361,95000.0,0.0,0,0.0,3.0,2,0.0,504,58,1,70,0
7,1,68.0,361,95000.0,2.0,1,10.0,7.0,0,34.23,576,114,1,22,1
4,2,84.0,1043,57000.0,5.0,1,5.0,7.0,1,10.49,0,10,1,63,1
3,2,84.0,1043,57000.0,5.0,3,20.0,10.0,0,12.09,168,20,1,71,1
1,2,84.0,1043,57000.0,0.0,0,0.0,3.0,2,0.0,336,72,1,70,0
7,2,84.0,1043,57000.0,2.0,1,10.0,7.0,0,0.0,408,34,1,70,0
6,2,84.0,1043,57000.0,10.0,2,10.0,5.0,1,0.0,504,34,1,70,0
8,2,19.0,1327,74000.0,5.0,2,5.0,5.0,1,19.89,0,43,1,9,1
1,2,19.0,1327,74000.0,0.0,0,0.0,3.0,2,0.0,168,19,1,70,0
4,2,19.0,1327,74000.0,5.0,1,5.0,7.0,1,0.0,336,119,1,70,0
6,2,19.0,1327,74000.0,10.0,2,10.0,5.0,1,0.0,408,71,1,90,1
6,2,19.0,1327,74000.0,10.0,2,10.0,5.0,1,0.0,576,42,1,70,0
0,2,42.0,836,86000.0,0.0,1,0.0,4.0,2,0.0,0,43,1,70,0
7,2,42.0,836,86000.0,2.0,1,10.0,7.0,0,0.0,168,103,1,70,0
8,2,42.0,836,86000.0,5.0,2,5.0,5.0,1,0.0,408,29,1,70,0
7,2,42.0,836,86000.0,2.0,1,10.0,7.0,0,0.0,504,27,1,70,0
9,2,42.0,836,86000.0,2.0,2,10.0,10.0,0,0.0,576,85,1,70,0
4,2,40.0,582,70000.0,5.0,1,5.0,7.0,1,22.6,0,17,1,77,1
0,2,40.0,582,70000.0,0.0,1,0.0,4.0,2,0.0,168,5,1,70,0
3,2,40.0,582,70000.0,5.0,3,20.0,10.0,0,22.09,504,108,1,18,1
7,1,46.0,996,69000.0,2.0,1,10.0,7.0,0,20.07,168,103,1,12,1
0,1,46.0,996,69000.0,0.0,1,0.0,4.0,2,0.0,336,72,1,70,0
5,1,46.0,996,69000.0,10.0,0,10.0,7.0,1,10.56,408,49,1,90,1
1,1,46.0,996,69000.0,0.0,0,0.0,3.0,2,0.0,576,69,1,70,0
7,1,58.0,524,59000.0,2.0,1,10.0,7.0,0,0.0,0,43,1,70,0
1,1,58.0,524,59000.0,0.0,0,0.0,3.0,2,0.0,168,38,1,70,0
8,1,58.0,524,59000.0,5.0,2,5.0,5.0,1,0.0,336,86,1,70,0
8,1,58.0,524,59000.0,5.0,2,5.0,5.0,1,0.0,408,61,1,70,0
0,1,58.0,524,59000.0,0.0,1,0.0,4.0,2,0.0,504,58,1,70,0
6,1,58.0,524,59000.0,10.0,2,10.0,5.0,1,25.5,576,42,1,102,1
0,2,28.0,373,72000.0,0.0,1,0.0,4.0,2,0.0,168,119,1,70,0
3,2,28.0,373,72000.0,5.0,3,20.0,10.0,0,0.0,408,34,1,70,0
9,2,28.0,373,72000.0,2.0,2,10.0,10.0,0,0.0,504,89,1,70,0
1,2,28.0,373,72000.0,0.0,0,0.0,3.0,2,0.0,576,82,1,70,0
5,1,43.0,1143,39000.0,10.0,0,10.0,7.0,1,14.16,0,10,1,17,1
4,1,43.0,1143,39000.0,5.0,1,5.0,7.0,1,0.0,168,72,1,73,1
5,1,43.0,1143,39000.0,10.0,0,10.0,7.0,1,14.83,336,72,1,73,1
